id,airport_ref,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
237281,6427,UAFO,10538,148,ASP,1,0,12,40.6158447265625,72.78065490722656,2851,125,660,30,40.60005569458008,72.80958557128906,2928,305,
237392,6429,UAII,9186,144,CON,1,0,10,42.367801666259766,69.46279907226562,1319,106.7,,28,42.36069869995117,69.49539947509766,1385,286.7,
337748,337747,UAIT,10827,148,ASP,1,0,05,43.302776,68.533607,951,,,23,43.319519,68.567215,951,,
237387,6430,UAKD,8530,138,CON,1,0,04,47.701499938964844,67.72560119628906,1250,51.7,,22,47.715999603271484,67.75279998779297,1230,231.7,
237390,6431,UAKK,10831,197,CON,1,0,05,49.66299819946289,73.31510162353516,1765,58.4,,23,49.6786003112793,73.35399627685547,1752,238.4,
309650,44336,UAOL,10500,197,asphalt,1,0,05,,,,,,23,,,,,
355443,31794,UAOO,8858,148,ASPH,0,0,05,44.700523,65.575775,428,,,23,44.712181,65.605667,428,,
237391,6432,UARR,9183,148,CON,1,0,04,51.144291,51.52816,121,52,,22,51.159779,51.559708,125,232,
237400,6433,UASK,8234,138,ASP,1,0,12,50.04389953613281,82.48090362548828,932,130.6,,30,50.029300689697266,82.50749969482422,938,310.6,
237401,6433,UASK,6088,200,GRS,0,0,12L,50.037200927734375,82.49479675292969,,130.7,,30R,50.02629852294922,82.5145034790039,,310.7,
237405,6434,UASP,8202,148,CON,1,0,03,52.18669891357422,77.06169891357422,381,42.8,,21,52.20309829711914,77.0864028930664,410,222.8,
237398,6435,UASS,3270,253,CON,0,0,02,50.345298767089844,80.23049926757812,695,23.5,,20,50.353599548339844,80.23609924316406,695,203.5,
237399,6435,UASS,10159,145,CON,1,0,08,50.34980010986328,80.21269989013672,761,84.1,,26,50.35279846191406,80.25599670410156,673,264.1,
237396,6436,UATE,10013,148,ASP,1,0,12,43.866501,51.078098,71,123,,30,43.8536,51.1059,53,303,
237397,6436,UATE,9630,150,GRE,0,1,12L,43.867401123046875,51.076900482177734,,123,,30R,43.85309982299805,51.107601165771484,,303,
237389,6437,UATG,9842,144,ASP,1,0,14,47.13359832763672,51.8114013671875,-73,149.9,,32,47.11029815673828,51.831199645996094,-72,329.9,
604690,6437,UATG,7776,148,ASP,1,1,14R,,,,,,32L,,,,,
237407,6438,UATT,10505,151,CON,1,0,12,50.255501,57.191799,719,135,,30,50.235802,57.222401,738,315,
237388,6439,UAUU,8150,157,ASP,1,0,15,53.21670150756836,63.54330062866211,597,156.8,,33,53.19670104980469,63.55830001831055,571,336.8,
232866,6440,UBBB,13123,197,ASP,1,0,16,40.490929,50.030434,-13,167,,34,40.455917,50.041431,-23,347,
232867,6440,UBBB,10499,148,CON,1,0,17,40.486698150634766,50.06330108642578,10,179,,35,40.45669937133789,50.06330108642578,-13,359,
232856,6441,UBBG,10827,148,CON,1,0,12,40.748016357421875,46.3047981262207,1076,128,,30,40.729793548583984,46.335472106933594,1083,308,
232863,6442,UBBN,10826,148,ASP,1,0,14L,39.199001,45.445599,2863,137,,32R,39.1772,45.471298,2819,317,
232862,6442,UBBN,10826,148,CON,1,0,14R,39.198299407958984,45.44449996948242,2862,137.3,,32L,39.17649841308594,45.470401763916016,2819,317.3,375
237279,6425,UCFL,12467,148,ASP,1,0,07,42.584999,76.701698,5426,74,,25,42.59,76.724998,5423,254,
232880,6444,UDSG,10564,147,ASP,1,0,02,40.737098693847656,43.85169982910156,4941,24,,20,40.76359939575195,43.867000579833984,5000,204,
232879,6446,UDYZ,12631,184,ASP,1,0,08,40.147202,44.373299,2800,90,,26,40.1474,44.418499,2838,270,
238600,6447,UEEE,8202,161,CON,1,1,05L,62.082698822021484,129.75399780273438,322,29.6,,23R,62.10219955444336,129.77699279785156,318,209.6,3400
238599,6447,UEEE,11155,197,CON,1,0,05R,62.08190155029297,129.7570037841797,322,36.9,,23L,62.106300354003906,129.79600524902344,315,216.9,
236084,6451,UGKO,8202,144,CON,1,0,07,42.174801,42.467701,197,81,,25,42.178501,42.497501,223,261,
236083,6452,UGSB,8202,148,ASP,1,0,12,41.616199,41.590199,86,131,,30,41.6031,41.6105,105,311,
236089,6453,UGTB,8202,196,ASP,0,1,13L,41.676899,44.943901,1621,133,,31R,41.6614,44.965698,1572,313,
236088,6453,UGTB,9843,147,CON,1,0,13R,41.677799224853516,44.940101623535156,1624,136,,31L,41.658199310302734,44.964900970458984,1558,316,
238590,6460,UHPP,735,50,ASP,0,1,-12,53.157001,158.449005,,118,,30,53.155998,158.451996,,298,
238591,6460,UHPP,11155,197,CON,1,1,16L,53.183559,158.440811,111,157,,34R,53.155357,158.460358,127,337,
238592,6460,UHPP,11155,148,CON,1,0,16R,53.1842,158.444,112,157,,34L,53.155998,158.464005,131,337,
238603,6461,UHSS,11155,148,CON,1,0,01,46.870399,142.716995,44,1,,19,46.900799,142.718002,49,181,
238611,6462,UHWW,3191,65,ASP,0,1,06,43.364601135253906,132.13900756835938,,50.5,,24,43.370201110839844,132.1490020751953,,230.5,
238613,6462,UHWW,11483,197,CON,0,1,07L,43.391300201416016,132.12899780273438,33,60.9,,25R,43.40660095214844,132.16700744628906,33,240.9,
238612,6462,UHWW,11483,197,ASP,1,0,07R,43.393699645996094,132.14199829101562,32,61.1,,25L,43.40449905395508,132.16900634765625,44,241.1,
238614,6462,UHWW,1975,65,ASP,0,1,16,43.372501373291016,132.13999938964844,,146.6,,34,43.36800003051758,132.14500427246094,,326.6,
238559,6463,UIAA,9430,184,CON,1,0,11,52.02870178222656,113.28500366210938,2272,100.5,,29,52.02389907836914,113.32599639892578,2200,280.5,240
251519,6463,UIAA,5905,245,GRS,0,0,11L,52.03030014038086,113.28600311279297,,101,,29R,52.027198791503906,113.31099700927734,,281,
238562,6465,UIII,11696,148,CON,1,0,12,52.27370071411133,104.37000274658203,1588,113.6,,30,52.262298583984375,104.41300201416016,1675,293.6,
238545,6466,UIUU,11155,148,CON,1,0,08,51.80670166015625,107.41699981689453,1690,83,,26,51.8129997253418,107.46499633789062,1657,263,
238546,6466,UIUU,6700,340,GRS,0,1,08L,51.80830001831055,107.42900085449219,,78,,26R,51.81209945678711,107.45800018310547,,258,
238547,6466,UIUU,4630,315,GRS,0,1,14,51.819000244140625,107.43399810791016,,135,,32,51.810001373291016,107.4489974975586,,315,
239611,6472,UKDE,8210,138,CON,1,0,02,47.8567008972168,35.30910110473633,339,23.2,,20,47.87739944458008,35.32229995727539,373,203.2,
260413,6474,UKFF,,,UNK,0,0,01,,,598,,,19,,,578,,
239635,6474,UKFF,12142,197,CON,1,0,01L,45.03609848022461,33.96969985961914,598,13,,19R,45.06829833984375,33.98059844970703,578,193,
239626,6481,UKLL,10843,148,ASP,1,0,13,49.82080078125,23.943899154663086,1071,136,,31,49.80440139770508,23.968299865722656,1055,316,
239627,6485,UKLU,6686,131,CON,1,0,10,48.63639831542969,22.249900817871094,373,103,,28,48.632198333740234,22.27680015563965,379,283,1765
239628,6487,UKOO,1815,197,GRS,0,0,07,46.426998138427734,30.667299270629883,,75.4,,25,46.428199768066406,30.6742000579834,,255.4,
239629,6487,UKOO,9186,148,PEM,1,0,16,46.43880081176758,30.671300888061523,172,156,,34,46.41469955444336,30.681699752807617,165,336,
239630,6487,UKOO,2950,190,BRI,0,1,18,46.446800231933594,30.667200088500977,,182,,36,46.43870162963867,30.666900634765625,,2,
238554,6489,ULLI,11146,197,CON,1,0,10L,59.80970001220703,30.245399475097656,59,106.4,,28R,59.80110168457031,30.303499221801758,66,286.4,
238553,6489,ULLI,12402,197,CON,1,0,10R,59.79990005493164,30.218299865722656,66,106.4,,28L,59.790401458740234,30.282899856567383,79,286.4,
238563,6490,ULMM,8202,138,CON,1,0,13,68.791,32.733601,241,146,,31,68.7724,32.768002,266,326,
233753,6495,UMBB,8596,138,ASP,1,0,11,52.112998962402344,23.878799438476562,453,113.9,,29,52.10350036621094,23.913700103759766,463,293.9,
238564,6498,UMKK,10991,148,CON,1,0,06,54.885459899902344,20.57479476928711,42,66,,24,54.89779281616211,20.622411727905273,31,246,
337088,6501,UMMS,12139,197,CONC,1,0,13L,53.90530014038086,28.033300399780273,646,138,,31R,53.88029861450195,28.07040023803711,681,318,
233748,6501,UMMS,11946,197,CON,1,0,13R,53.89476013183594,28.012470245361328,639,139,,31L,53.87016677856445,28.048967361450195,669,319,
238582,6503,UNAA,10663,148,ASP,1,0,02,53.72679901123047,91.37470245361328,831,26,1614,20,53.75320053100586,91.39550018310547,824,206,794
238581,6503,UNAA,8202,263,GRS,0,1,02C,53.731201171875,91.37699890136719,,25,,20C,53.751399993896484,91.39289855957031,,205,
238583,6503,UNAA,4265,92,ASP,0,1,02L,53.74369812011719,91.3832015991211,,25,,20R,53.75429916381836,91.39140319824219,,205,
238607,6504,UNBB,9350,164,CON,1,0,06,53.35879898071289,83.518798828125,825,67.2,1148,24,53.36869812011719,83.55829620361328,820,247.2,
238508,6505,UNEE,10499,197,CON,1,0,05,55.261600494384766,86.08689880371094,822,53.6,,23,55.27859878540039,86.12750244140625,834,233.6,
238509,6505,UNEE,8655,155,ASP,0,1,05L,55.26570129394531,86.09149932861328,,55.2,,23R,55.27920150756836,86.12560272216797,,235.2,
238510,6506,UNKL,12139,197,ASP,1,0,11,56.179500579833984,92.46589660644531,942,113.1,,29,56.16640090942383,92.52069854736328,942,293.1,
238580,6507,UNNT,11801,197,ASP,1,0,07,55.010101318359375,82.6229019165039,365,81,,25,55.015098571777344,82.67849731445312,363,261,
307911,6507,UNNT,11818,148,ASP,1,0,16,55.04999923706055,82.59333038330078,362,170,,34,55.01667022705078,82.60333251953125,368,350,
238497,6508,UNOO,9435,270,GRS,0,0,06,54.96630096435547,73.28900146484375,,77.1,,24,54.97209930419922,73.33270263671875,,257.1,
238498,6508,UNOO,8202,148,ASP,1,0,07,54.964500427246094,73.29149627685547,311,76.9,,25,54.969600677490234,73.32959747314453,293,256.9,
238499,6508,UNOO,2380,250,GRS,0,0,15,54.96540069580078,73.339599609375,,164.6,,33,54.95909881591797,73.34259796142578,,344.6,
315084,32468,UNTT,8202,164,asphalt,1,0,03,56.37379837036133,85.19940185546875,597,25,,21,56.39250183105469,85.2217025756836,552,205,
238526,6510,UOOO,11254,148,CON,1,0,01,69.298042,87.30864,538,32,,19,69.319405,87.346886,571,212,
238561,6512,URKK,7218,160,ASP,1,0,05L,45.02909851074219,39.14139938354492,107,53,,23R,45.041099548339844,39.16350173950195,111,233,
238560,6512,URKK,9835,145,CON,1,0,05R,45.0260009765625,39.17340087890625,111,53,,23L,45.04240036010742,39.2036018371582,118,233,
318099,42924,URMG,8202,148,Concrete,1,0,08,,,,,,26,,,,,
238532,6513,URML,8662,148,CON,1,0,14,42.823833,47.646465,-2,149,,32,42.806732,47.660976,12,329,
238533,6513,URML,8688,230,GRS,0,1,14R,42.826401,47.642899,,148,,32L,42.806301,47.660198,,328,
238566,6514,URMM,12795,197,CON,1,0,11,44.234402,43.061298,1043,122,,29,44.215698,43.102501,1046,302,
330058,326363,URRP,11811,148,CON,1,0,05,47.484535217285156,39.90536117553711,226,54,,23,47.50339889526367,39.944190979003906,281,234,
238537,6519,URSS,8202,161,CON,1,0,02,43.43579864501953,39.94580078125,50,22,,20,43.45320129394531,39.95909881591797,90,202,
238538,6519,URSS,9498,148,CON,1,0,06,43.43949890136719,39.925899505615234,39,58,,24,43.450599670410156,39.958499908447266,86,238,
238506,6520,URWA,10499,148,CON,1,0,09,46.284584045410156,47.990135192871094,-74,96,,27,46.28116226196289,48.0313606262207,-65,276,
238507,6520,URWA,5090,328,Dirt,0,0,11,46.282734,47.994659,-79,121,,29,46.273746,48.016335,-76,301,
330845,6522,URWW,9186,148,CON,1,0,05,48.774822,44.318504,388,64,1600,23,48.785728,44.352844,464,244,
238573,6522,URWW,1595,350,GRS,0,1,08,48.78219985961914,44.35219955444336,,84,,26,48.78269958496094,44.358699798583984,,264,
238574,6522,URWW,8101,161,ASP,1,1,11,48.78810119628906,44.33100128173828,430,120,,29,48.777000427246094,44.36009979248047,482,300,
238575,6522,URWW,5575,330,GRS,0,1,11R,48.780799865722656,44.34700012207031,,120,,29L,48.77320098876953,44.36690139770508,,300,
238585,26370,USCC,10499,197,CON,1,0,09,55.309200286865234,61.47890090942383,759,103.6,,27,55.3025016784668,61.527801513671875,737,283.6,
238530,26371,USCM,10663,148,CON,1,0,36,53.37910079956055,58.74879837036133,1430,16,,18,53.407100677490234,58.76250076293945,1394,196,
238519,26374,USNN,10499,197,ASP,1,0,03,60.93870162963867,76.46379852294922,144,42.2,,21,60.959800720214844,76.50340270996094,177,222.2,
238500,26375,USPP,10520,161,CON,1,0,03,57.904499,56.001801,383,46,,21,57.9245,56.040699,393,226,
238518,26377,USRR,9154,148,ASP,1,0,07,61.34360122680664,73.37580108642578,180,89.7,,25,61.34379959106445,73.42790222167969,194,269.7,
238602,26378,USSS,8192,148,ASP,0,0,08L,56.744801,60.781399,738,90,,26R,56.744801,60.822201,763,270,
238601,26378,USSS,9925,148,CON,1,0,08R,56.742401123046875,60.77909851074219,735,94.1,,26L,56.740501403808594,60.82820129394531,761,274.1,1066
238604,26379,USTR,9852,148,PEM,1,0,03,57.1692008972168,65.28099822998047,371,47.8,,21,57.18730163574219,65.31770324707031,341,227.8,
238605,26379,USTR,8871,164,ASP,1,0,12,57.18980026245117,65.32389831542969,310,134.8,,30,57.172698974609375,65.35549926757812,344,314.8,
239357,26380,UTAA,5907,114,ASP,0,1,11,37.978001,58.357899,,112,990,29,37.971901,58.3769,,292,1965
239359,26380,UTAA,12467,148,CON,1,0,11L,38.00021,58.343109,682,119,,29R,37.983414,58.380802,679,299,
239358,26380,UTAA,12467,197,CON,1,0,11R,37.989929,58.335789,689,119,,29L,37.973129,58.373478,679,299,
239355,26383,UTAT,12467,148,CON,1,0,08,41.761299,59.825298,272,90,,26,41.761299,59.8578,272,270,
239354,26383,UTAT,4921,98,ASP,0,1,09R,41.760101318359375,59.82529830932617,,90,,27L,41.760101318359375,59.843299865722656,,270,
239349,26384,UTAV,12467,197,CON,1,0,13,38.941839,63.547142,623,126,,31,38.919582,63.580582,630,306,
239200,26385,UTDD,10170,147,ASP,1,0,09,38.54349899291992,68.80680084228516,2575,90,,27,38.54349899291992,68.84239959716797,2543,270,1335
239199,6377,UTDK,9843,137,ASP,1,0,01,37.974998474121094,69.80169677734375,2149,16.7,,19,38.00170135498047,69.81169891357422,2293,196.7,
239201,26386,UTDL,10433,164,ASP,1,0,08,40.213501,69.676201,1450,82,975,26,40.2173,69.713203,1401,262,975
532967,32556,UTDT,7497,132,ASP,1,0,17,,,,,,35,,,,,
255250,32038,UTFN,10698,160,ASP,0,0,10,40.98910140991211,71.53829956054688,,108,,28,40.980098724365234,71.57520294189453,,288,
254536,32013,UTNN,1985,65,ASP,0,0,07,42.48889923095703,59.6245002746582,,76,,25,42.49020004272461,59.63159942626953,,256,
254537,32013,UTNN,9865,148,CON,0,0,15,42.501427,59.614883,,155,,33,42.476994,59.6306,,335,
246037,26387,UTNU,11065,165,ASP,1,0,13,41.59450149536133,60.630001068115234,319,139.5,,31,41.57170104980469,60.656700134277344,318,319.5,
246036,26388,UTSB,9843,147,ASP,1,0,01,39.76169967651367,64.4800033569336,738,10,,19,39.788299560546875,64.48670196533203,751,190,
246049,26390,UTSS,10187,148,ASP,1,0,09,39.703041,66.964432,2178,97,,27,39.700264,67.000458,2224,277,
246047,26392,UTTT,13123,197,CON,1,0,08L,41.256699,69.261703,1368,76,820,26R,41.259998,69.301697,1414,256,820
246046,26392,UTTT,12812,148,ASP,1,0,08R,41.2533,69.261703,1368,76,650,26L,41.258301,69.303299,1411,256,680
327704,42967,UUBW,15092,230,CON,1,0,12,,,,,,30,,,,,
238569,26394,UUDD,7776,174,CON,1,0,13C,55.416943,37.915359,585,146,,31C,55.399368,37.936474,538,326,
238571,26394,UUDD,12448,174,CON,1,1,13L,55.424515,37.911766,551,146,,33R,55.396336,37.945618,519,326,
238570,26394,UUDD,11483,197,CON,1,0,13R,55.421062,37.872101,588,146,,31L,55.395119,37.903351,527,326,
238523,26395,UUDL,9870,135,ASP,1,0,05,57.55459976196289,40.1348991394043,286,63.4,,23,57.56669998168945,40.1797981262207,301,243.4,
238544,26396,UUEE,11647,197,CON,1,0,06C,55.969799,37.3867,620,64,,24C,55.978001,37.4417,622,244,
332323,26396,UUEE,10499,197,CON,1,0,06L,55.980999,37.328899,600,64,,24R,55.9884,37.378502,589,244,
238543,26396,UUEE,12139,197,CON,1,0,06R,55.967098236083984,37.38629913330078,619,64,,24L,55.97570037841797,37.44369888305664,621,244,
238555,26401,UUWW,10039,148,ASP,1,0,01,55.58660125732422,37.257598876953125,633,12,,19,55.61180114746094,37.27690124511719,634,192,
238556,26401,UUWW,11483,197,ASP,1,0,06,55.58649826049805,37.23870086669922,629,57,,24,55.597999572753906,37.29029846191406,685,237,
238539,26403,UWGG,1640,72,ASP,0,0,06,56.209999084472656,43.786399841308594,,67.9,,24,56.211700439453125,43.79389953613281,,247.9,
238540,26403,UWGG,1969,72,ASP,0,0,15,56.2151985168457,43.78300094604492,,159.4,,33,56.21009826660156,43.7864990234375,,339.4,
238542,26403,UWGG,9843,148,ASP,1,0,18L,56.241600036621094,43.790000915527344,253,191,,36R,56.21950149536133,43.781898498535156,253,11,
238541,26403,UWGG,9203,148,CON,1,0,18R,56.242000579833984,43.78670120239258,256,191,,36L,56.21730041503906,43.7775993347168,254,11,
238536,26404,UWKD,12303,197,CON,1,0,11,55.617001,49.2509,349,126,837,29,55.598,49.299999,410,306,
238535,26404,UWKD,8196,148,CON,0,1,11R,55.610599517822266,49.26679992675781,371,124.4,,29L,55.597900390625,49.29949951171875,408,304.4,
349707,42965,UWPS,9186,138,CONC,0,0,02,54.114712,45.201084,676,33,,20,54.135723,45.224297,676,213,
349461,339001,UWSG,9843,148,CON,1,0,08,51.713127,46.149521,95,81,,26,51.712132,46.192898,95,261,
238594,26411,UWUU,2215,345,GRE,0,1,01,54.5597,55.897701,,29,,19,54.564999,55.902699,,209,
238595,26411,UWUU,2380,300,GRE,0,1,05,54.558701,55.894699,,60,,23,54.561901,55.9044,,240,
238596,26411,UWUU,2115,315,GRE,0,0,14,54.562400817871094,55.90190124511719,,152.3,,32,54.55730056762695,55.906700134277344,,332.3,
238598,26411,UWUU,8245,161,CON,1,1,14L,54.566795,55.874996,394,151,,32R,54.547073,55.893993,405,331,
238597,26411,UWUU,12339,148,CON,1,0,14R,54.573185,55.849346,370,151,,32L,54.543705,55.877743,448,331,
238557,26412,UWWW,8379,197,ASP,1,0,05,53.4984016418457,50.1348991394043,477,49,,23,53.5093994140625,50.1693000793457,410,229,
238558,26412,UWWW,9846,148,CON,1,0,15,53.51860046386719,50.16899871826172,421,148,,33,53.49319839477539,50.18450164794922,389,328,
236759,26431,VAAH,11499,150,ASP,1,0,05,23.066,72.622704,180,45,,23,23.0884,72.646599,189,225,
236761,26434,VABB,11511,197,ASP,1,0,09,19.0884,72.848,15,89,465,27,19.0889,72.881104,22,269,1581
236762,26434,VABB,9419,148,ASP,1,0,14,19.098499298095703,72.8572998046875,37,134.2,1238,32,19.08009910583496,72.877197265625,26,314.2,853
236777,26438,VABO,8100,150,ASP,1,0,04,22.32819938659668,73.21800231933594,124,44,700,22,22.344100952148438,73.2345962524414,127,224,
236716,26439,VABP,3420,148,BIT,1,1,06,23.2852,77.3377,,55,427,24,23.290501,77.3461,,235,427
236717,26439,VABP,9022,148,ASP,1,0,12,23.291401,77.323997,1713,118,,30,23.282801,77.341698,1709,298,
512066,512065,VAHS,9974,148,ASP,1,0,05,22.36997,71.02877,590,,,23,22.38831,71.05073,650,,
236654,26446,VAID,9035,148,Composite,1,0,07,22.717501,75.791,1843,65,,25,22.726101,75.811096,1836,245,
236702,26453,VANP,6358,150,ASP,0,1,09,21.091299057006836,79.03730010986328,1013,84,53,27,21.093000411987305,79.05599975585938,987,264,
236703,26453,VANP,10500,150,ASP,1,0,14,21.108999252319336,79.03379821777344,1033,143.4,,32,21.085800170898438,79.05229949951172,1007,323.4,
236686,3301,VAOZ,9843,148,CON/ASP,1,0,09,20.1178,73.898697,,85,,27,20.120399,73.927101,,265,
236737,26455,VAPO,10000,150,ASP,1,0,10,18.582899,73.906303,,94,,28,18.5814,73.930298,,274,
236738,26455,VAPO,5893,150,ASP,0,0,14,18.584999084472656,73.91639709472656,,134,425,32,18.57379913330078,73.92870330810547,,314,470
430644,327452,VASD,8202,148,Hard,0,0,09,19.688496,74.365168,1938,89,,27,19.689142,74.388857,1910,269,
236641,26461,VASU,9530,148,ASP,1,0,04,21.110399,72.738197,,43,,22,21.117701,72.745399,,223,
235115,26463,VCBI,10991,148,ASP,1,0,04,7.1687397956848145,79.8749008178711,24,37,,22,7.192770004272461,79.89330291748047,27,217,
235121,26466,VCCC,6013,100,ASP,1,0,04,6.815070152282715,79.88169860839844,24,33.3,,22,6.828919887542725,79.89080047607422,8,213.3,
235116,26468,VCCJ,4593,98,ASP,1,0,05,9.790675,80.068321,30,,,23,9.79952,80.077454,30,,
309583,309579,VCRI,11483,197,Asphalt,1,0,05,,,,,,23,,,,,
235101,26475,VDPP,9843,144,ASP,1,0,05,11.537099838256836,104.83399963378906,40,45.8,,23,11.555999755859375,104.85399627685547,37,225.8,492
513483,513482,VDSA,11827,197,CONC,0,0,05,,,,,,23,,,,,
235106,26478,VDSV,8202,112,ASP,1,0,03,10.574000358581543,103.63400268554688,,27.6,,21,10.584400177001953,103.63999938964844,,207.6,
236660,26491,VEBD,9035,150,PEM,1,0,18,26.693599700927734,88.32890319824219,,181,,36,26.668899536132812,88.32820129394531,,1,
236739,26545,VEBN,9006,148,ASP,1,0,09,25.4529,82.848602,264,93,764,27,25.451799,82.870399,265,273,
236635,26494,VEBS,4524,150,BIT,0,0,05,20.24020004272461,85.81230163574219,113,51.4,200,23,20.24839973449707,85.82319641113281,139,231.4,200
236636,26494,VEBS,9003,150,BIT,1,0,14,20.2572,85.8078,115,144,,32,20.2409,85.820503,122,324,
236663,26496,VECC,9291,150,ASP,1,0,01L,22.6402,88.444,19,6,,19R,22.661699,88.446503,19,186,
236662,26496,VECC,11919,150,ASP,1,0,01R,22.6422,88.446297,20,6,,19L,22.674801,88.450104,19,186,1390
236601,26501,VEGT,9000,150,ASP,1,0,02,26.09469985961914,91.58059692382812,162,22.8,,20,26.11750030517578,91.59120178222656,162,202.8,
236782,26504,VEIM,9009,148,ASP,1,0,04,24.749799728393555,93.88899993896484,2535,34.6,,22,24.770099639892578,93.90440368652344,2540,214.6,
236616,26523,VEVZ,6000,150,ASP,1,0,05,17.715599060058594,83.21810150146484,14,48,167,23,17.726699829101562,83.23090362548828,9,228,
260373,26523,VEVZ,10007,148,ASPHALT,0,0,10,17.7243,83.218803,21,96,,28,17.722,83.247498,15,276,
233677,26527,VGEG,9646,148,Concrete,1,0,05,22.240801,91.802696,12,48,,23,22.2584,91.823898,13,228,
233681,26534,VGHS,11500,150,PEM,1,0,14,23.85503,90.388496,27,144,,32,23.831699,90.406898,27,324,
233674,26532,VGSY,9478,150,ASP,1,0,11,24.968299865722656,91.85359954833984,50,113,1020,29,24.958099365234375,91.87999725341797,50,293,
236412,26535,VHHH,12467,197,ASP,1,0,07C,22.310400009155273,113.89600372314453,22,71,565,25C,22.32159996032715,113.93099975585938,23,251,580
355813,26535,VHHH,12467,197,ASPH,1,0,07L,22.321074,113.880692,23,74,,25R,22.332306,113.915558,23,254,
236411,26535,VHHH,12467,197,ASP,1,0,07R,22.2962,113.898003,28,71,525,25L,22.307431,113.932819,27,251,
236655,26540,VIAR,12000,148,ASP,1,0,16,31.723301,74.790604,757,158,,34,31.6959,74.803902,751,338,700
